id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
BR5100102,Acorizal,Acorizal,acorizal-br5100102,BR5100102,-15.167,-56.296
BR5100201,Água Boa,Agua Boa,agua-boa-br5100201,BR5100201,-14.144,-52.475
BR5100250,Alta Floresta,Alta Floresta,alta-floresta-br5100250,BR5100250,-10.13,-56.396
BR5100300,Alto Araguaia,Alto Araguaia,alto-araguaia-br5100300,BR5100300,-17.484,-53.419
BR5100359,Alto Boa Vista,Alto Boa Vista,alto-boa-vista-br5100359,BR5100359,-11.816,-51.793
BR5100409,Alto Garças,Alto Garcas,alto-garcas-br5100409,BR5100409,-16.787,-53.57
BR5100508,Alto Paraguai,Alto Paraguai,alto-paraguai-br5100508,BR5100508,-14.741,-56.704
BR5100607,Alto Taquari,Alto Taquari,alto-taquari-br5100607,BR5100607,-17.775,-53.336
BR5100805,Apiacás,Apiacas,apiacas-br5100805,BR5100805,-8.99,-57.812
BR5101001,Araguaiana,Araguaiana,araguaiana-br5101001,BR5101001,-15.021,-51.796
BR5101209,Araguainha,Araguainha,araguainha-br5101209,BR5101209,-16.782,-53.074
BR5101258,Araputanga,Araputanga,araputanga-br5101258,BR5101258,-15.183,-58.504
BR5101308,Arenápolis,Arenapolis,arenapolis-br5101308,BR5101308,-14.502,-56.843
BR5101407,Aripuanã,Aripuana,aripuana-br5101407,BR5101407,-10.211,-59.665
BR5101605,Barão de Melgaço,Barao de Melgaco,barao-de-melgaco-br5101605,BR5101605,-16.843,-56.215
BR5101704,Barra do Bugres,Barra do Bugres,barra-do-bugres-br5101704,BR5101704,-15.126,-57.414
BR5101803,Barra do Garças,Barra do Garcas,barra-do-garcas-br5101803,BR5101803,-15.341,-52.528
BR5101852,Bom Jesus do Araguaia,Bom Jesus do Araguaia,bom-jesus-do-araguaia-br5101852,BR5101852,-12.25,-51.771
BR5101902,Brasnorte,Brasnorte,brasnorte-br5101902,BR5101902,-12.211,-58.032
BR5102504,Cáceres,Caceres,caceres-br5102504,BR5102504,-16.568,-57.759
BR5102603,Campinápolis,Campinapolis,campinapolis-br5102603,BR5102603,-14.283,-53.146
BR5102637,Campo Novo do Parecis,Campo Novo do Parecis,campo-novo-do-parecis-br5102637,BR5102637,-13.561,-57.9
BR5102678,Campo Verde,Campo Verde,campo-verde-br5102678,BR5102678,-15.573,-55.149
BR5102686,Campos de Júlio,Campos de Julio,campos-de-julio-br5102686,BR5102686,-13.591,-59.165
BR5102694,Canabrava do Norte,Canabrava do Norte,canabrava-do-norte-br5102694,BR5102694,-11.16,-51.847
BR5102702,Canarana,Canarana,canarana-br5102702,BR5102702,-13.179,-52.382
BR5102793,Carlinda,Carlinda,carlinda-br5102793,BR5102793,-10.116,-55.895
BR5102850,Castanheira,Castanheira,castanheira-br5102850,BR5102850,-10.887,-58.666
BR5103007,Chapada dos Guimarães,Chapada dos Guimaraes,chapada-dos-guimaraes-br5103007,BR5103007,-15.095,-55.561
BR5103056,Cláudia,Claudia,claudia-br5103056,BR5103056,-11.419,-54.982
BR5103106,Cocalinho,Cocalinho,cocalinho-br5103106,BR5103106,-13.743,-51.137
BR5103205,Colíder,Colider,colider-br5103205,BR5103205,-10.553,-55.496
BR5103254,Colniza,Colniza,colniza-br5103254,BR5103254,-9.575,-60.161
BR5103304,Comodoro,Comodoro,comodoro-br5103304,BR5103304,-13.226,-59.788
BR5103353,Confresa,Confresa,confresa-br5103353,BR5103353,-10.307,-51.733
BR5103361,Conquista D'Oeste,Conquista D'Oeste,conquista-d-oeste-br5103361,BR5103361,-14.571,-59.284
BR5103379,Cotriguaçu,Cotriguacu,cotriguacu-br5103379,BR5103379,-9.467,-58.845
BR5103403,Cuiabá,Cuiaba,cuiaba-br5103403,BR5103403,-15.394,-55.91
BR5103437,Curvelândia,Curvelandia,curvelandia-br5103437,BR5103437,-15.619,-57.85
BR5103452,Denise,Denise,denise-br5103452,BR5103452,-14.74,-56.948
BR5103502,Diamantino,Diamantino,diamantino-br5103502,BR5103502,-14.069,-56.767
BR5103601,Dom Aquino,Dom Aquino,dom-aquino-br5103601,BR5103601,-15.712,-54.846
BR5103700,Feliz Natal,Feliz Natal,feliz-natal-br5103700,BR5103700,-11.942,-54.223
BR5103809,Figueirópolis D'Oeste,Figueiropolis D'Oeste,figueiropolis-d-oeste-br5103809,BR5103809,-15.491,-58.69
BR5103858,Gaúcha do Norte,Gaucha do Norte,gaucha-do-norte-br5103858,BR5103858,-13.023,-53.483
BR5103908,General Carneiro,General Carneiro,general-carneiro-br5103908,BR5103908,-15.555,-53.324
BR5103957,Glória D'Oeste,Gloria D'Oeste,gloria-d-oeste-br5103957,BR5103957,-15.898,-58.306
BR5104104,Guarantã do Norte,Guaranta do Norte,guaranta-do-norte-br5104104,BR5104104,-9.85,-54.697
BR5104203,Guiratinga,Guiratinga,guiratinga-br5104203,BR5104203,-16.361,-53.595
BR5104500,Indiavaí,Indiavai,indiavai-br5104500,BR5104500,-15.31,-58.625
BR5104526,Ipiranga do Norte,Ipiranga do Norte,ipiranga-do-norte-br5104526,BR5104526,-11.992,-55.966
BR5104542,Itanhangá,Itanhanga,itanhanga-br5104542,BR5104542,-12.179,-56.793
BR5104559,Itaúba,Itauba,itauba-br5104559,BR5104559,-11.092,-55.572
BR5104609,Itiquira,Itiquira,itiquira-br5104609,BR5104609,-17.401,-54.757
BR5104807,Jaciara,Jaciara,jaciara-br5104807,BR5104807,-16.003,-55.199
BR5104906,Jangada,Jangada,jangada-br5104906,BR5104906,-15.355,-56.566
BR5105002,Jauru,Jauru,jauru-br5105002,BR5105002,-15.302,-58.861
BR5105101,Juara,Juara,juara-br5105101,BR5105101,-11.089,-57.506
BR5105150,Juína,Juina,juina-br5105150,BR5105150,-11.418,-59.482
