id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
BR1300029,Alvarães,Alvaraes,alvaraes-br1300029,BR1300029,-3.755,-65.274
BR1300060,Amaturá,Amatura,amatura-br1300060,BR1300060,-3.316,-68.263
BR1300086,Anamã,Anama,anama-br1300086,BR1300086,-3.479,-61.678
BR1300102,Anori,Anori,anori-br1300102,BR1300102,-4.241,-62.19
BR1300144,Apuí,Apui,apui-br1300144,BR1300144,-7.918,-59.604
BR1300201,Atalaia do Norte,Atalaia do Norte,atalaia-do-norte-br1300201,BR1300201,-5.611,-71.474
BR1300300,Autazes,Autazes,autazes-br1300300,BR1300300,-3.885,-59.743
BR1300409,Barcelos,Barcelos,barcelos-br1300409,BR1300409,-0.496,-63.623
BR1300508,Barreirinha,Barreirinha,barreirinha-br1300508,BR1300508,-3.012,-57.172
BR1300607,Benjamin Constant,Benjamin Constant,benjamin-constant-br1300607,BR1300607,-5.589,-70.419
BR1300631,Beruri,Beruri,beruri-br1300631,BR1300631,-4.35,-61.794
BR1300680,Boa Vista do Ramos,Boa Vista do Ramos,boa-vista-do-ramos-br1300680,BR1300680,-3.121,-57.613
BR1300706,Boca do Acre,Boca do Acre,boca-do-acre-br1300706,BR1300706,-8.464,-67.967
BR1300805,Borba,Borba,borba-br1300805,BR1300805,-5.108,-59.239
BR1300839,Caapiranga,Caapiranga,caapiranga-br1300839,BR1300839,-3.143,-61.705
BR1300904,Canutama,Canutama,canutama-br1300904,BR1300904,-7.631,-63.954
BR1301001,Carauari,Carauari,carauari-br1301001,BR1301001,-5.042,-67.321
BR1301100,Careiro,Careiro,careiro-br1301100,BR1301100,-3.9,-60.253
BR1301159,Careiro da Várzea,Careiro da Varzea,careiro-da-varzea-br1301159,BR1301159,-3.376,-59.635
BR1301209,Coari,Coari,coari-br1301209,BR1301209,-3.827,-64.055
BR1301308,Codajás,Codajas,codajas-br1301308,BR1301308,-3.155,-63.245
BR1301407,Eirunepé,Eirunepe,eirunepe-br1301407,BR1301407,-7.134,-70.471
BR1301506,Envira,Envira,envira-br1301506,BR1301506,-7.505,-70.074
BR1301605,Fonte Boa,Fonte Boa,fonte-boa-br1301605,BR1301605,-2.555,-66.238
BR1301654,Guajará,Guajara,guajara-br1301654,BR1301654,-7.137,-72.653
BR1301704,Humaitá,Humaita,humaita-br1301704,BR1301704,-27.585,-54
BR1301803,Ipixuna,Ipixuna,ipixuna-br1301803,BR1301803,-7.137,-71.259
BR1301852,Iranduba,Iranduba,iranduba-br1301852,BR1301852,-3.104,-60.45
BR1301902,Itacoatiara,Itacoatiara,itacoatiara-br1301902,BR1301902,-3.195,-58.77
BR1301951,Itamarati,Itamarati,itamarati-br1301951,BR1301951,-6.739,-67.757
BR1302009,Itapiranga,Itapiranga,itapiranga-br1302009,BR1302009,-27.104,-53.721
BR1302108,Japurá,Japura,japura-br1302108,BR1302108,-23.422,-52.557
BR1302207,Juruá,Jurua,jurua-br1302207,BR1302207,-3.267,-66.305
BR1302306,Jutaí,Jutai,jutai-br1302306,BR1302306,-4.609,-68.173
BR1302405,Lábrea,Labrea,labrea-br1302405,BR1302405,-8.051,-66.13
BR1302504,Manacapuru,Manacapuru,manacapuru-br1302504,BR1302504,-3.249,-61.021
BR1302553,Manaquiri,Manaquiri,manaquiri-br1302553,BR1302553,-3.815,-60.692
BR1302603,Manaus,Manaus,manaus-br1302603,BR1302603,-2.671,-60.128
BR1302702,Manicoré,Manicore,manicore-br1302702,BR1302702,-7.024,-61.499
BR1302801,Maraã,Maraa,maraa-br1302801,BR1302801,-2.68,-64.77
BR1302900,Maués,Maues,maues-br1302900,BR1302900,-5.078,-58.411
BR1303007,Nhamundá,Nhamunda,nhamunda-br1303007,BR1303007,-1.359,-57.894
BR1303106,Nova Olinda do Norte,Nova Olinda do Norte,nova-olinda-do-norte-br1303106,BR1303106,-3.965,-58.563
BR1303205,Novo Airão,Novo Airao,novo-airao-br1303205,BR1303205,-1.901,-61.736
BR1303304,Novo Aripuanã,Novo Aripuana,novo-aripuana-br1303304,BR1303304,-6.921,-60.587
BR1303403,Parintins,Parintins,parintins-br1303403,BR1303403,-2.642,-56.929
BR1303502,Pauini,Pauini,pauini-br1303502,BR1303502,-7.714,-67.834
BR1303536,Presidente Figueiredo,Presidente Figueiredo,presidente-figueiredo-br1303536,BR1303536,-1.209,-60.048
BR1303569,Rio Preto da Eva,Rio Preto da Eva,rio-preto-da-eva-br1303569,BR1303569,-2.47,-59.631
BR1303601,Santa Isabel do Rio Negro,Santa Isabel do Rio Negro,santa-isabel-do-rio-negro-br1303601,BR1303601,-0.216,-65.384
BR1303700,Santo Antônio do Içá,Santo Antonio do Ica,santo-antonio-do-ica-br1303700,BR1303700,-3.142,-68.77
BR1303809,São Gabriel da Cachoeira,Sao Gabriel da Cachoeira,sao-gabriel-da-cachoeira-br1303809,BR1303809,0.231,-67.836
BR1303908,São Paulo de Olivença,Sao Paulo de Olivenca,sao-paulo-de-olivenca-br1303908,BR1303908,-4.499,-69.533
BR1303957,São Sebastião do Uatumã,Sao Sebastiao do Uatuma,sao-sebastiao-do-uatuma-br1303957,BR1303957,-1.866,-58.749
BR1304005,Silves,Silves,silves-br1304005,BR1304005,-2.781,-58.619
BR1304062,Tabatinga,Tabatinga,tabatinga-br1304062,BR1304062,-21.724,-48.636
BR1304104,Tapauá,Tapaua,tapaua-br1304104,BR1304104,-6.318,-66.114
BR1304203,Tefé,Tefe,tefe-br1304203,BR1304203,-4.426,-65.541
BR1304237,Tonantins,Tonantins,tonantins-br1304237,BR1304237,-2.637,-67.802
BR1304260,Uarini,Uarini,uarini-br1304260,BR1304260,-3.14,-65.413
BR1304302,Urucará,Urucara,urucara-br1304302,BR1304302,-1.185,-58.889
BR1304401,Urucurituba,Urucurituba,urucurituba-br1304401,BR1304401,-2.843,-57.732
