id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
BR2200053,Acauã,Acaua,acaua-br2200053,BR2200053,-8.325,-40.985
BR2200103,Agricolândia,Agricolandia,agricolandia-br2200103,BR2200103,-5.733,-42.681
BR2200202,Água Branca,Agua Branca,agua-branca-br2200202,BR2200202,-9.256,-37.927
BR2200251,Alagoinha do Piauí,Alagoinha do Piaui,alagoinha-do-piaui-br2200251,BR2200251,-6.934,-40.911
BR2200277,Alegrete do Piauí,Alegrete do Piaui,alegrete-do-piaui-br2200277,BR2200277,-7.202,-40.79
BR2200301,Alto Longá,Alto Longa,alto-longa-br2200301,BR2200301,-5.37,-42.109
BR2200400,Altos,Altos,altos-br2200400,BR2200400,-5.144,-42.461
BR2200459,Alvorada do Gurguéia,Alvorada do Gurgueia,alvorada-do-gurgueia-br2200459,BR2200459,-8.421,-43.877
BR2200509,Amarante,Amarante,amarante-br2200509,BR2200509,-6.403,-42.856
BR2200608,Angical do Piauí,Angical do Piaui,angical-do-piaui-br2200608,BR2200608,-6.121,-42.73
BR2200707,Anísio de Abreu,Anisio de Abreu,anisio-de-abreu-br2200707,BR2200707,-9.244,-43.025
BR2200806,Antônio Almeida,Antonio Almeida,antonio-almeida-br2200806,BR2200806,-7.149,-44.249
BR2200905,Aroazes,Aroazes,aroazes-br2200905,BR2200905,-6.193,-41.855
BR2200954,Aroeiras do Itaim,Aroeiras do Itaim,aroeiras-do-itaim-br2200954,BR2200954,-7.257,-41.563
BR2201002,Arraial,Arraial,arraial-br2201002,BR2201002,-6.685,-42.509
BR2201051,Assunção do Piauí,Assuncao do Piaui,assuncao-do-piaui-br2201051,BR2201051,-5.845,-40.93
BR2201101,Avelino Lopes,Avelino Lopes,avelino-lopes-br2201101,BR2201101,-10.143,-43.892
BR2201150,Baixa Grande do Ribeiro,Baixa Grande do Ribeiro,baixa-grande-do-ribeiro-br2201150,BR2201150,-8.728,-45.18
BR2201176,Barra D'Alcântara,Barra D'Alcantara,barra-d-alcantara-br2201176,BR2201176,-6.518,-42.108
BR2201200,Barras,Barras,barras-br2201200,BR2201200,-4.145,-42.264
BR2201309,Barreiras do Piauí,Barreiras do Piaui,barreiras-do-piaui-br2201309,BR2201309,-10.009,-45.691
BR2201408,Barro Duro,Barro Duro,barro-duro-br2201408,BR2201408,-5.811,-42.499
BR2201507,Batalha,Batalha,batalha-br2201507,BR2201507,-9.742,-37.087
BR2201556,Bela Vista do Piauí,Bela Vista do Piaui,bela-vista-do-piaui-br2201556,BR2201556,-7.992,-41.859
BR2201572,Belém do Piauí,Belem do Piaui,belem-do-piaui-br2201572,BR2201572,-7.387,-40.978
BR2201606,Beneditinos,Beneditinos,beneditinos-br2201606,BR2201606,-5.504,-42.422
BR2201705,Bertolínia,Bertolinia,bertolinia-br2201705,BR2201705,-7.738,-43.806
BR2201739,Betânia do Piauí,Betania do Piaui,betania-do-piaui-br2201739,BR2201739,-8.136,-40.786
BR2201770,Boa Hora,Boa Hora,boa-hora-br2201770,BR2201770,-4.36,-42.148
BR2201804,Bocaina,Bocaina,bocaina-br2201804,BR2201804,-22.104,-48.521
BR2201903,Bom Jesus,Bom Jesus,bom-jesus-br2201903,BR2201903,-28.585,-50.451
BR2201919,Bom Princípio do Piauí,Bom Principio do Piaui,bom-principio-do-piaui-br2201919,BR2201919,-3.15,-41.6
BR2201929,Bonfim do Piauí,Bonfim do Piaui,bonfim-do-piaui-br2201929,BR2201929,-9.207,-42.891
BR2201945,Boqueirão do Piauí,Boqueirao do Piaui,boqueirao-do-piaui-br2201945,BR2201945,-4.563,-42.123
BR2201960,Brasileira,Brasileira,brasileira-br2201960,BR2201960,-4.129,-41.602
BR2201988,Brejo do Piauí,Brejo do Piaui,brejo-do-piaui-br2201988,BR2201988,-8.368,-42.796
BR2202000,Buriti dos Lopes,Buriti dos Lopes,buriti-dos-lopes-br2202000,BR2202000,-3.277,-41.854
BR2202026,Buriti dos Montes,Buriti dos Montes,buriti-dos-montes-br2202026,BR2202026,-5.12,-41.21
BR2202059,Cabeceiras do Piauí,Cabeceiras do Piaui,cabeceiras-do-piaui-br2202059,BR2202059,-4.425,-42.291
BR2202075,Cajazeiras do Piauí,Cajazeiras do Piaui,cajazeiras-do-piaui-br2202075,BR2202075,-6.779,-42.475
BR2202083,Cajueiro da Praia,Cajueiro da Praia,cajueiro-da-praia-br2202083,BR2202083,-2.984,-41.366
BR2202091,Caldeirão Grande do Piauí,Caldeirao Grande do Piaui,caldeirao-grande-do-piaui-br2202091,BR2202091,-7.285,-40.607
BR2202109,Campinas do Piauí,Campinas do Piaui,campinas-do-piaui-br2202109,BR2202109,-7.651,-41.867
BR2202117,Campo Alegre do Fidalgo,Campo Alegre do Fidalgo,campo-alegre-do-fidalgo-br2202117,BR2202117,-8.225,-41.767
BR2202133,Campo Grande do Piauí,Campo Grande do Piaui,campo-grande-do-piaui-br2202133,BR2202133,-7.218,-41.052
BR2202174,Campo Largo do Piauí,Campo Largo do Piaui,campo-largo-do-piaui-br2202174,BR2202174,-3.849,-42.591
BR2202208,Campo Maior,Campo Maior,campo-maior-br2202208,BR2202208,-4.812,-42.101
BR2202251,Canavieira,Canavieira,canavieira-br2202251,BR2202251,-7.5,-43.65
BR2202307,Canto do Buriti,Canto do Buriti,canto-do-buriti-br2202307,BR2202307,-8.301,-43.144
BR2202406,Capitão de Campos,Capitao de Campos,capitao-de-campos-br2202406,BR2202406,-4.493,-41.885
BR2202455,Capitão Gervásio Oliveira,Capitao Gervasio Oliveira,capitao-gervasio-oliveira-br2202455,BR2202455,-8.61,-41.929
BR2202505,Caracol,Caracol,caracol-br2202505,BR2202505,-21.976,-57.11
BR2202539,Caraúbas do Piauí,Caraubas do Piaui,caraubas-do-piaui-br2202539,BR2202539,-3.533,-41.848
BR2202554,Caridade do Piauí,Caridade do Piaui,caridade-do-piaui-br2202554,BR2202554,-7.731,-40.962
BR2202604,Castelo do Piauí,Castelo do Piaui,castelo-do-piaui-br2202604,BR2202604,-5.287,-41.585
BR2202653,Caxingó,Caxingo,caxingo-br2202653,BR2202653,-3.404,-41.884
BR2202703,Cocal,Cocal,cocal-br2202703,BR2202703,-3.418,-41.46
BR2202711,Cocal de Telha,Cocal de Telha,cocal-de-telha-br2202711,BR2202711,-4.638,-41.97
BR2202729,Cocal dos Alves,Cocal dos Alves,cocal-dos-alves-br2202729,BR2202729,-3.638,-41.397
BR2202737,Coivaras,Coivaras,coivaras-br2202737,BR2202737,-5.152,-42.25
BR2202752,Colônia do Gurguéia,Colonia do Gurgueia,colonia-do-gurgueia-br2202752,BR2202752,-8.159,-43.771
BR2202778,Colônia do Piauí,Colonia do Piaui,colonia-do-piaui-br2202778,BR2202778,-7.236,-42.209
BR2202802,Conceição do Canindé,Conceicao do Caninde,conceicao-do-caninde-br2202802,BR2202802,-7.91,-41.53
BR2202851,Coronel José Dias,Coronel Jose Dias,coronel-jose-dias-br2202851,BR2202851,-9.074,-42.311
BR2202901,Corrente,Corrente,corrente-br2202901,BR2202901,-10.458,-45.119
BR2203008,Cristalândia do Piauí,Cristalandia do Piaui,cristalandia-do-piaui-br2203008,BR2203008,-10.808,-45.135
BR2203107,Cristino Castro,Cristino Castro,cristino-castro-br2203107,BR2203107,-8.704,-44.065
BR2203206,Curimatá,Curimata,curimata-br2203206,BR2203206,-9.872,-44.368
BR2203230,Currais,Currais,currais-br2203230,BR2203230,-8.788,-44.85
BR2203271,Curral Novo do Piauí,Curral Novo do Piaui,curral-novo-do-piaui-br2203271,BR2203271,-7.893,-40.714
BR2203255,Curralinhos,Curralinhos,curralinhos-br2203255,BR2203255,-5.575,-42.841
BR2203305,Demerval Lobão,Demerval Lobao,demerval-lobao-br2203305,BR2203305,-5.329,-42.663
BR2203354,Dirceu Arcoverde,Dirceu Arcoverde,dirceu-arcoverde-br2203354,BR2203354,-9.351,-42.429
BR2203404,Dom Expedito Lopes,Dom Expedito Lopes,dom-expedito-lopes-br2203404,BR2203404,-6.965,-41.699
BR2203453,Dom Inocêncio,Dom Inocencio,dom-inocencio-br2203453,BR2203453,-8.859,-41.765
BR2203420,Domingos Mourão,Domingos Mourao,domingos-mourao-br2203420,BR2203420,-4.2,-41.317
BR2203503,Elesbão Veloso,Elesbao Veloso,elesbao-veloso-br2203503,BR2203503,-6.193,-42.176
BR2203602,Eliseu Martins,Eliseu Martins,eliseu-martins-br2203602,BR2203602,-7.914,-43.766
BR2203701,Esperantina,Esperantina,esperantina-br2203701,BR2203701,-3.856,-42.168
BR2203750,Fartura do Piauí,Fartura do Piaui,fartura-do-piaui-br2203750,BR2203750,-9.501,-42.792
BR2203800,Flores do Piauí,Flores do Piaui,flores-do-piaui-br2203800,BR2203800,-7.66,-42.838
BR2203859,Floresta do Piauí,Floresta do Piaui,floresta-do-piaui-br2203859,BR2203859,-7.487,-41.824
BR2203909,Floriano,Floriano,floriano-br2203909,BR2203909,-6.831,-43.135
BR2204006,Francinópolis,Francinopolis,francinopolis-br2204006,BR2204006,-6.454,-42.197
BR2204105,Francisco Ayres,Francisco Ayres,francisco-ayres-br2204105,BR2204105,-6.683,-42.705
BR2204154,Francisco Macedo,Francisco Macedo,francisco-macedo-br2204154,BR2204154,-7.33,-40.779
BR2204204,Francisco Santos,Francisco Santos,francisco-santos-br2204204,BR2204204,-7.087,-41.158
BR2204303,Fronteiras,Fronteiras,fronteiras-br2204303,BR2204303,-7.025,-40.583
BR2204352,Geminiano,Geminiano,geminiano-br2204352,BR2204352,-7.182,-41.374
BR2204402,Gilbués,Gilbues,gilbues-br2204402,BR2204402,-9.72,-45.497
BR2204501,Guadalupe,Guadalupe,guadalupe-br2204501,BR2204501,-6.806,-43.771
BR2204550,Guaribas,Guaribas,guaribas-br2204550,BR2204550,-9.075,-43.549
BR2204600,Hugo Napoleão,Hugo Napoleao,hugo-napoleao-br2204600,BR2204600,-6.03,-42.473
BR2204659,Ilha Grande,Ilha Grande,ilha-grande-br2204659,BR2204659,-2.84,-41.823
BR2204709,Inhuma,Inhuma,inhuma-br2204709,BR2204709,-6.671,-41.745
BR2204808,Ipiranga do Piauí,Ipiranga do Piaui,ipiranga-do-piaui-br2204808,BR2204808,-6.807,-41.776
BR2204907,Isaías Coelho,Isaias Coelho,isaias-coelho-br2204907,BR2204907,-7.641,-41.661
BR2205003,Itainópolis,Itainopolis,itainopolis-br2205003,BR2205003,-7.409,-41.515
BR2205102,Itaueira,Itaueira,itaueira-br2205102,BR2205102,-7.531,-43.097
BR2205151,Jacobina do Piauí,Jacobina do Piaui,jacobina-do-piaui-br2205151,BR2205151,-7.914,-41.248
BR2205201,Jaicós,Jaicos,jaicos-br2205201,BR2205201,-7.427,-41.225
BR2205250,Jardim do Mulato,Jardim do Mulato,jardim-do-mulato-br2205250,BR2205250,-6.15,-42.503
BR2205276,Jatobá do Piauí,Jatoba do Piaui,jatoba-do-piaui-br2205276,BR2205276,-4.822,-41.908
BR2205300,Jerumenha,Jerumenha,jerumenha-br2205300,BR2205300,-7.06,-43.526
BR2205359,João Costa,Joao Costa,joao-costa-br2205359,BR2205359,-8.52,-42.589
BR2205409,Joaquim Pires,Joaquim Pires,joaquim-pires-br2205409,BR2205409,-3.526,-42.075
BR2205458,Joca Marques,Joca Marques,joca-marques-br2205458,BR2205458,-3.524,-42.44
BR2205508,José de Freitas,Jose de Freitas,jose-de-freitas-br2205508,BR2205508,-4.713,-42.585
BR2205516,Juazeiro do Piauí,Juazeiro do Piaui,juazeiro-do-piaui-br2205516,BR2205516,-4.998,-41.541
BR2205524,Júlio Borges,Julio Borges,julio-borges-br2205524,BR2205524,-10.501,-44.183
BR2205532,Jurema,Jurema,jurema-br2205532,BR2205532,-8.78,-36.139
BR2205557,Lagoa Alegre,Lagoa Alegre,lagoa-alegre-br2205557,BR2205557,-4.443,-42.548
BR2205573,Lagoa de São Francisco,Lagoa de Sao Francisco,lagoa-de-sao-francisco-br2205573,BR2205573,-4.365,-41.589
BR2205565,Lagoa do Barro do Piauí,Lagoa do Barro do Piaui,lagoa-do-barro-do-piaui-br2205565,BR2205565,-8.636,-41.56
BR2205581,Lagoa do Piauí,Lagoa do Piaui,lagoa-do-piaui-br2205581,BR2205581,-5.462,-42.554
BR2205599,Lagoa do Sítio,Lagoa do Sitio,lagoa-do-sitio-br2205599,BR2205599,-6.509,-41.409
BR2205540,Lagoinha do Piauí,Lagoinha do Piaui,lagoinha-do-piaui-br2205540,BR2205540,-5.812,-42.63
BR2205607,Landri Sales,Landri Sales,landri-sales-br2205607,BR2205607,-7.239,-43.898
BR2205706,Luís Correia,Luis Correia,luis-correia-br2205706,BR2205706,-3.046,-41.491
BR2205805,Luzilândia,Luzilandia,luzilandia-br2205805,BR2205805,-3.601,-42.391
BR2205854,Madeiro,Madeiro,madeiro-br2205854,BR2205854,-3.551,-42.517
BR2205904,Manoel Emídio,Manoel Emidio,manoel-emidio-br2205904,BR2205904,-8.16,-43.847
BR2205953,Marcolândia,Marcolandia,marcolandia-br2205953,BR2205953,-7.423,-40.739
BR2206001,Marcos Parente,Marcos Parente,marcos-parente-br2206001,BR2206001,-7.019,-43.878
BR2206050,Massapê do Piauí,Massape do Piaui,massape-do-piaui-br2206050,BR2206050,-7.53,-41.067
BR2206100,Matias Olímpio,Matias Olimpio,matias-olimpio-br2206100,BR2206100,-3.697,-42.6
BR2206209,Miguel Alves,Miguel Alves,miguel-alves-br2206209,BR2206209,-4.197,-42.797
BR2206308,Miguel Leão,Miguel Leao,miguel-leao-br2206308,BR2206308,-5.722,-42.688
BR2206357,Milton Brandão,Milton Brandao,milton-brandao-br2206357,BR2206357,-4.795,-41.461
BR2206407,Monsenhor Gil,Monsenhor Gil,monsenhor-gil-br2206407,BR2206407,-5.62,-42.546
BR2206506,Monsenhor Hipólito,Monsenhor Hipolito,monsenhor-hipolito-br2206506,BR2206506,-6.921,-41.023
BR2206605,Monte Alegre do Piauí,Monte Alegre do Piaui,monte-alegre-do-piaui-br2206605,BR2206605,-9.746,-45.002
BR2206654,Morro Cabeça no Tempo,Morro Cabeca no Tempo,morro-cabeca-no-tempo-br2206654,BR2206654,-9.859,-43.891
BR2206670,Morro do Chapéu do Piauí,Morro do Chapeu do Piaui,morro-do-chapeu-do-piaui-br2206670,BR2206670,-3.689,-42.234
BR2206696,Murici dos Portelas,Murici dos Portelas,murici-dos-portelas-br2206696,BR2206696,-3.357,-42.001
BR2206704,Nazaré do Piauí,Nazare do Piaui,nazare-do-piaui-br2206704,BR2206704,-7.021,-42.666
BR2206720,Nazária,Nazaria,nazaria-br2206720,BR2206720,-5.462,-42.89
BR2206753,Nossa Senhora de Nazaré,Nossa Senhora de Nazare,nossa-senhora-de-nazare-br2206753,BR2206753,-4.642,-42.188
BR2206803,Nossa Senhora dos Remédios,Nossa Senhora dos Remedios,nossa-senhora-dos-remedios-br2206803,BR2206803,-4.057,-42.633
BR2207959,Nova Santa Rita,Nova Santa Rita,nova-santa-rita-br2207959,BR2207959,-29.832,-51.278
BR2206902,Novo Oriente do Piauí,Novo Oriente do Piaui,novo-oriente-do-piaui-br2206902,BR2206902,-6.534,-42.015
BR2206951,Novo Santo Antônio,Novo Santo Antonio,novo-santo-antonio-br2206951,BR2206951,-12.308,-50.879
BR2207009,Oeiras,Oeiras,oeiras-br2207009,BR2207009,-6.922,-42.2
BR2207108,Olho D'Água do Piauí,Olho D'Agua do Piaui,olho-d-agua-do-piaui-br2207108,BR2207108,-5.854,-42.544
BR2207207,Padre Marcos,Padre Marcos,padre-marcos-br2207207,BR2207207,-7.409,-40.892
BR2207306,Paes Landim,Paes Landim,paes-landim-br2207306,BR2207306,-7.842,-42.293
BR2207355,Pajeú do Piauí,Pajeu do Piaui,pajeu-do-piaui-br2207355,BR2207355,-7.964,-42.889
BR2207405,Palmeira do Piauí,Palmeira do Piaui,palmeira-do-piaui-br2207405,BR2207405,-8.594,-44.303
BR2207504,Palmeirais,Palmeirais,palmeirais-br2207504,BR2207504,-5.803,-43.021
BR2207553,Paquetá,Paqueta,paqueta-br2207553,BR2207553,-7.16,-41.659
BR2207603,Parnaguá,Parnagua,parnagua-br2207603,BR2207603,-10.21,-44.561
BR2207702,Parnaíba,Parnaiba,parnaiba-br2207702,BR2207702,-2.928,-41.75
BR2207751,Passagem Franca do Piauí,Passagem Franca do Piaui,passagem-franca-do-piaui-br2207751,BR2207751,-5.854,-42.422
BR2207777,Patos do Piauí,Patos do Piaui,patos-do-piaui-br2207777,BR2207777,-7.655,-41.269
BR2207793,Pau D'Arco do Piauí,Pau D'Arco do Piaui,pau-d-arco-do-piaui-br2207793,BR2207793,-5.264,-42.457
BR2207801,Paulistana,Paulistana,paulistana-br2207801,BR2207801,-8.137,-41.168
BR2207850,Pavussu,Pavussu,pavussu-br2207850,BR2207850,-7.919,-43.301
BR2207900,Pedro II,Pedro II,pedro-ii-br2207900,BR2207900,-4.504,-41.353
BR2207934,Pedro Laurentino,Pedro Laurentino,pedro-laurentino-br2207934,BR2207934,-8.088,-42.245
